repo,source_file,rule_id,level,security_relevant,priority,file,line,message
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/implementing-passwordless-auth-with-microsoft-entra/scripts/agent.py,174,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/implementing-google-workspace-admin-security/scripts/agent.py,153,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/detecting-anomalous-authentication-patterns/scripts/agent.py,251,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/analyzing-persistence-mechanisms-in-linux/scripts/agent.py,255,This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/analyzing-persistence-mechanisms-in-linux/scripts/agent.py,254,This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/implementing-secrets-management-with-vault/scripts/agent.py,268,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text. This expression logs [sensitive data (secret)](4) as clear text. This expression logs [sensitive data (secret)](5) as clear text. This expression logs [sensitive data (secret)](6) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/implementing-network-deception-with-honeypots/scripts/agent.py,205,This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](2) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/implementing-network-deception-with-honeypots/scripts/agent.py,205,This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](2) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/implementing-network-deception-with-honeypots/scripts/agent.py,206,This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](2) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/implementing-network-deception-with-honeypots/scripts/agent.py,207,This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](2) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/analyzing-linux-system-artifacts/scripts/agent.py,235,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/performing-active-directory-penetration-test/scripts/process.py,64,This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](2) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/performing-active-directory-penetration-test/scripts/process.py,94,This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](2) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/detecting-azure-service-principal-abuse/scripts/process.py,75,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/detecting-azure-service-principal-abuse/scripts/process.py,76,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/detecting-azure-service-principal-abuse/scripts/process.py,207,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/conducting-domain-persistence-with-dcsync/scripts/process.py,171,This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/performing-active-directory-vulnerability-assessment/scripts/process.py,172,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/performing-active-directory-vulnerability-assessment/scripts/process.py,173,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/performing-active-directory-vulnerability-assessment/scripts/process.py,174,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/performing-active-directory-vulnerability-assessment/scripts/process.py,175,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/performing-active-directory-vulnerability-assessment/scripts/process.py,176,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/performing-active-directory-vulnerability-assessment/scripts/process.py,177,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/performing-credential-access-with-lazagne/scripts/process.py,188,This expression logs [sensitive data (password)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/conducting-internal-network-penetration-test/scripts/process.py,137,This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](2) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/implementing-secret-scanning-with-gitleaks/scripts/process.py,287,This expression logs [sensitive data (secret)](1) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,242,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,243,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,244,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,248,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,249,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,250,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,251,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,252,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,253,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,256,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text. This expression logs [sensitive data (secret)](4) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,259,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,269,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,271,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/scanning-docker-images-with-trivy/scripts/process.py,278,This expression logs [sensitive data (secret)](1) as clear text. This expression logs [sensitive data (secret)](2) as clear text. This expression logs [sensitive data (secret)](3) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,skills/implementing-identity-verification-for-zero-trust/scripts/process.py,358,This expression logs [sensitive data (password)](1) as clear text. This expression logs [sensitive data (password)](2) as clear text. This expression logs [sensitive data (password)](3) as clear text. This expression logs [sensitive data (password)](4) as clear text.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/polynomial-redos,warning,yes,P2,skills/implementing-scim-provisioning-with-okta/scripts/process.py,149,This [regular expression](1) that depends on a [user-provided value](2) may run slow on strings with many repetitions of '0'.
Anthropic-Cybersecurity-Skills,Anthropic-Cybersecurity-Skills-codeql.json,py/polynomial-redos,warning,yes,P2,skills/implementing-scim-provisioning-with-okta/scripts/process.py,151,This [regular expression](1) that depends on a [user-provided value](2) may run slow on strings with many repetitions of '0'.
TradingAgents,TradingAgents-codeql.json,py/mixed-returns,warning,no,P3,tradingagents/dataflows/stockstats_utils.py,16,"Mixing implicit and explicit returns may indicate an error, as implicit returns always return None."
TradingAgents,TradingAgents-codeql.json,py/unused-local-variable,warning,no,P3,cli/main.py,1157,Variable decision is not used.
TradingAgents,TradingAgents-codeql.json,py/call/wrong-named-argument,warning,no,P3,tests/test_memory_log.py,728,Keyword argument 'memory' is not a supported parameter name of [function create_portfolio_manager](1).
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/agents/utils/agent_utils.py,4,Import of 'get_stock_data' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/agents/utils/agent_utils.py,7,Import of 'get_indicators' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/agents/utils/agent_utils.py,10,Import of 'get_fundamentals' is not used. Import of 'get_balance_sheet' is not used. Import of 'get_cashflow' is not used. Import of 'get_income_statement' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/agents/utils/agent_utils.py,16,Import of 'get_news' is not used. Import of 'get_insider_transactions' is not used. Import of 'get_global_news' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/dataflows/alpha_vantage.py,2,Import of 'get_stock' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/dataflows/alpha_vantage.py,3,Import of 'get_indicator' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/dataflows/alpha_vantage.py,4,Import of 'get_fundamentals' is not used. Import of 'get_balance_sheet' is not used. Import of 'get_cashflow' is not used. Import of 'get_income_statement' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/dataflows/alpha_vantage.py,5,Import of 'get_news' is not used. Import of 'get_insider_transactions' is not used. Import of 'get_global_news' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/llm_clients/azure_client.py,7,Import of 'validate_model' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/agents/analysts/fundamentals_analyst.py,2,Import of 'get_insider_transactions' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/agents/analysts/fundamentals_analyst.py,11,Import of 'get_config' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/dataflows/interface.py,1,Import of 'Annotated' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,cli/main.py,1,Import of 'Optional' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,cli/main.py,15,Import of 'Columns' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,cli/main.py,22,Import of 'Tree' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,cli/main.py,29,Import of 'AnalystType' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/agents/analysts/market_analyst.py,8,Import of 'get_config' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,cli/models.py,2,Import of 'Optional' is not used. Import of 'List' is not used. Import of 'Dict' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,cli/models.py,3,Import of 'BaseModel' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/agents/analysts/news_analyst.py,8,Import of 'get_config' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/graph/propagation.py,4,Import of 'AgentState' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,scripts/smoke_structured_output.py,24,Import of 'os' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/agents/analysts/social_media_analyst.py,3,Import of 'get_config' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,cli/stats_handler.py,2,Import of 'Union' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,test.py,2,Import of 'get_YFin_data_online' is not used. Import of 'get_yfinance_balance_sheet' is not used. Import of 'get_yfinance_cashflow' is not used. Import of 'get_yfinance_income_statement' is not used. Import of 'get_yfinance_insider_transactions' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tests/test_checkpoint_resume.py,3,Import of 'sqlite3' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tests/test_checkpoint_resume.py,6,Import of 'Path' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tests/test_checkpoint_resume.py,9,Import of 'SqliteSaver' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/graph/trading_graph.py,22,Import of 'AgentState' is not used. Import of 'InvestDebateState' is not used. Import of 'RiskDebateState' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,cli/utils.py,2,Import of 'Optional' is not used. Import of 'Dict' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/dataflows/utils.py,1,Import of 'os' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/dataflows/utils.py,3,Import of 'json' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/dataflows/y_finance.py,6,Import of 'os' is not used.
TradingAgents,TradingAgents-codeql.json,py/unused-import,warning,no,P3,tradingagents/dataflows/y_finance.py,7,Import of '_clean_dataframe' is not used.
TradingAgents,TradingAgents-codeql.json,py/polluting-import,warning,no,P3,cli/main.py,30,"Import pollutes the enclosing namespace, as the imported module [cli.utils](1) does not define '__all__'."
TradingAgents,TradingAgents-codeql.json,py/import-and-import-from,warning,no,P3,tests/test_memory_log.py,711,Module 'tradingagents.agents.utils.memory' is imported with both 'import' and 'import from'.
TradingAgents,TradingAgents-codeql.json,py/import-and-import-from,warning,no,P3,tests/test_memory_log.py,716,Module 'tradingagents.agents.utils.memory' is imported with both 'import' and 'import from'.
TradingAgents,TradingAgents-codeql.json,py/non-iterable-in-for-loop,warning,no,P3,tests/test_structured_agents.py,80,This for-loop may attempt to iterate over a [non-iterable instance](1) of class [type](2).
TradingAgents,TradingAgents-codeql.json,py/use-of-exit-or-quit,warning,no,P3,cli/utils.py,36,The 'exit' site.Quitter object may not exist if the 'site' module is not loaded or is modified.
TradingAgents,TradingAgents-codeql.json,py/use-of-exit-or-quit,warning,no,P3,cli/utils.py,74,The 'exit' site.Quitter object may not exist if the 'site' module is not loaded or is modified.
TradingAgents,TradingAgents-codeql.json,py/use-of-exit-or-quit,warning,no,P3,cli/utils.py,100,The 'exit' site.Quitter object may not exist if the 'site' module is not loaded or is modified.
TradingAgents,TradingAgents-codeql.json,py/use-of-exit-or-quit,warning,no,P3,cli/utils.py,132,The 'exit' site.Quitter object may not exist if the 'site' module is not loaded or is modified.
TradingAgents,TradingAgents-codeql.json,py/use-of-exit-or-quit,warning,no,P3,cli/utils.py,214,The 'exit' site.Quitter object may not exist if the 'site' module is not loaded or is modified.
TradingAgents,TradingAgents-codeql.json,py/use-of-exit-or-quit,warning,no,P3,cli/utils.py,265,The 'exit' site.Quitter object may not exist if the 'site' module is not loaded or is modified.
TradingAgents,TradingAgents-codeql.json,py/ineffectual-statement,warning,no,P3,tradingagents/dataflows/stockstats_utils.py,126,This statement has no effect.
TradingAgents,TradingAgents-codeql.json,py/ineffectual-statement,warning,no,P3,tradingagents/dataflows/y_finance.py,205,This statement has no effect.
TradingAgents,TradingAgents-codeql.json,py/empty-except,warning,no,P3,tradingagents/graph/checkpointer.py,87,'except' clause does nothing but pass and there is no explanatory comment.
TradingAgents,TradingAgents-codeql.json,py/empty-except,warning,no,P3,tradingagents/dataflows/yfinance_news.py,30,'except' clause does nothing but pass and there is no explanatory comment.
Understand-Anything,Understand-Anything-codeql.json,js/shell-command-injection-from-environment,warning,yes,P0,understand-anything-plugin/src/__tests__/worktree-redirect.test.mjs,34,This shell command depends on an uncontrolled [file name](1). This shell command depends on an uncontrolled [absolute path](2).
Understand-Anything,Understand-Anything-codeql.json,js/polynomial-redos,warning,yes,P2,understand-anything-plugin/packages/core/src/analyzer/language-lesson.ts,161,This [regular expression](1) that depends on [library input](2) may run slow on strings starting with '```' and with many repetitions of '\n'.
Understand-Anything,Understand-Anything-codeql.json,js/polynomial-redos,warning,yes,P2,understand-anything-plugin/packages/core/src/analyzer/language-lesson.ts,166,This [regular expression](1) that depends on [library input](2) may run slow on strings starting with '{{' and with many repetitions of '{{'.
Understand-Anything,Understand-Anything-codeql.json,js/polynomial-redos,warning,yes,P2,understand-anything-plugin/packages/core/src/analyzer/layer-detector.ts,186,This [regular expression](1) that depends on [library input](2) may run slow on strings starting with '```' and with many repetitions of '\n'.
Understand-Anything,Understand-Anything-codeql.json,js/polynomial-redos,warning,yes,P2,understand-anything-plugin/packages/core/src/analyzer/layer-detector.ts,190,This [regular expression](1) that depends on [library input](2) may run slow on strings starting with '\[' and with many repetitions of '\['.
Understand-Anything,Understand-Anything-codeql.json,js/polynomial-redos,warning,yes,P2,understand-anything-plugin/packages/core/src/analyzer/llm-analyzer.ts,83,This [regular expression](1) that depends on [library input](2) may run slow on strings starting with '```' and with many repetitions of '\n'. This [regular expression](1) that depends on [library input](3) may run slow on strings starting with '```' and with many repetitions of '\n'.
Understand-Anything,Understand-Anything-codeql.json,js/polynomial-redos,warning,yes,P2,understand-anything-plugin/packages/core/src/analyzer/llm-analyzer.ts,89,This [regular expression](1) that depends on [library input](2) may run slow on strings starting with '{{' and with many repetitions of '{{'. This [regular expression](1) that depends on [library input](3) may run slow on strings starting with '{{' and with many repetitions of '{{'.
Understand-Anything,Understand-Anything-codeql.json,js/polynomial-redos,warning,yes,P2,understand-anything-plugin/packages/core/src/analyzer/tour-generator.ts,77,This [regular expression](1) that depends on [library input](2) may run slow on strings starting with '```' and with many repetitions of '\n'.
Understand-Anything,Understand-Anything-codeql.json,js/polynomial-redos,warning,yes,P2,understand-anything-plugin/packages/core/src/analyzer/tour-generator.ts,81,This [regular expression](1) that depends on [library input](2) may run slow on strings starting with '{{' and with many repetitions of '{{'.
Understand-Anything,Understand-Anything-codeql.json,js/polynomial-redos,warning,yes,P2,understand-anything-plugin/packages/core/src/plugins/parsers/makefile-parser.ts,28,This [regular expression](1) that depends on [library input](2) may run slow on strings starting with '. ' and with many repetitions of ' '.
Understand-Anything,Understand-Anything-codeql.json,js/polynomial-redos,warning,yes,P2,understand-anything-plugin/packages/core/src/plugins/parsers/markdown-parser.ts,27,This [regular expression](1) that depends on [library input](2) may run slow on strings starting with '\[' and with many repetitions of '\[\\'. This [regular expression](3) that depends on [library input](2) may run slow on strings starting with '\[\](' and with many repetitions of '\[\](('.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/http-response-splitting,warning,no,P1,phases/13-tools-and-protocols/09-mcp-transports/code/main.py,125,This HTTP header is constructed from a [user-provided value](1). This HTTP header is constructed from a [user-provided value](2).
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/http-response-splitting,warning,no,P1,phases/13-tools-and-protocols/09-mcp-transports/code/main.py,130,This HTTP header is constructed from a [user-provided value](1). This HTTP header is constructed from a [user-provided value](2).
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/http-response-splitting,warning,no,P1,phases/13-tools-and-protocols/09-mcp-transports/code/main.py,147,This HTTP header is constructed from a [user-provided value](1).
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/weak-sensitive-data-hashing,warning,yes,P1,phases/11-llm-engineering/13-production-app/code/production_app.py,160,[Sensitive data (id)](1) is used in a hashing algorithm (MD5) that is insecure. [Sensitive data (id)](2) is used in a hashing algorithm (MD5) that is insecure. [Sensitive data (id)](3) is used in a hashing algorithm (MD5) that is insecure. [Sensitive data (id)](4) is used in a hashing algorithm (MD5) that is insecure. [Sensitive data (id)](5) is used in a hashing algorithm (MD5) that is insecure.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,phases/05-nlp-foundations-to-advanced/24-coreference-resolution/code/main.py,144,This expression logs [sensitive data (private)](1) as clear text.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,phases/05-nlp-foundations-to-advanced/24-coreference-resolution/code/main.py,151,This expression logs [sensitive data (private)](1) as clear text.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/clear-text-logging-sensitive-data,warning,yes,P1,phases/14-agent-engineering/38-verification-gates/code/main.py,41,This expression logs [sensitive data (secret)](1) as clear text.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/unused-import,warning,no,P3,phases/11-llm-engineering/02-few-shot-cot/code/advanced_prompting.py,1,Import of 'json' is not used.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/unused-import,warning,no,P3,phases/11-llm-engineering/11-caching-cost/code/caching_cost.py,5,Import of 'dataclass' is not used. Import of 'field' is not used.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/unused-import,warning,no,P3,phases/00-setup-and-tooling/09-data-management/code/data_utils.py,1,Import of 'os' is not used.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/unused-import,warning,no,P3,phases/11-llm-engineering/10-evaluation/code/eval_framework.py,1,Import of 'json' is not used.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/unused-import,warning,no,P3,phases/11-llm-engineering/10-evaluation/code/eval_framework.py,6,Import of 'asdict' is not used.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/unused-import,warning,no,P3,phases/00-setup-and-tooling/03-gpu-setup-and-cloud/code/gpu_check.py,2,Import of 'sys' is not used.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/unused-import,warning,no,P3,phases/02-ml-fundamentals/02-linear-regression/code/linear_regression.py,2,Import of 'math' is not used.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/unused-import,warning,no,P3,phases/15-autonomous-systems/02-star-family-reasoning/code/main.py,21,Import of 'field' is not used.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/unused-import,warning,no,P3,phases/17-infrastructure-and-production/01-managed-llm-platforms/code/main.py,11,Import of 'random' is not used.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/unused-import,warning,no,P3,phases/17-infrastructure-and-production/01-managed-llm-platforms/code/main.py,12,Import of 'statistics' is not used.
ai-engineering-from-scratch,ai-engineering-from-scratch-codeql.json,py/unused-import,warning,no,P3,phases/16-multi-agent-and-swarms/21-agent-economies/code/main.py,11,Import of 'field' is not used.
